branch_id,diameter_mean_mm,diameter_std_mm,diameter_min_mm,diameter_max_mm,length_mm,num_points,volume_mm3,surface_area_mm2
475,4.215793804721937,0.4599881605338001,3.755805644188137,4.675781965255737,0.699999988079071,2,9.771171514681779,9.27101463429022
476,3.485122107426463,0.0,3.485122107426463,3.485122107426463,0.7792969942092896,2,7.4341082462987895,8.532393433742152
477,2.5313294388823273,0.7103834908399094,1.558593988418579,3.485122107426463,3.117187976837158,5,15.687372666066052,24.7891442735207
478,3.485122107426463,0.0,3.485122107426463,3.485122107426463,0.7792969942092896,2,7.4341082462987895,8.532393433742152
479,2.3630214022886253,0.699405393289353,1.558593988418579,3.485122107426463,2.3378909826278687,4,10.252964354109498,17.355685977586713
480,3.6204638758073,0.1353417683808371,3.485122107426463,3.755805644188137,0.7792969942092896,2,8.022714169761523,8.863741713730093
481,2.415966950833257,0.8006315930398606,1.558593988418579,3.485122107426463,1.558593988418579,3,7.145043156677389,11.829703472082832
482,3.18350903902089,0.5722966051672471,2.611212433853643,3.755805644188137,0.7792969942092896,2,6.203046790458155,7.793974151700157
483,4.043070242042889,0.3038999004660743,3.755805644188137,4.4705789151567235,2.1792969703674316,4,27.978786201497755,27.680732242099843
484,2.7878348070906895,0.471600915002467,2.0950453823192787,3.4171422001697462,2.958593964576721,5,18.05964963464332,25.912079996576114
485,2.7560937912445125,0.6610484089252338,2.0950453823192787,3.4171422001697462,0.699999988079071,2,4.176148173947564,6.060966701807091
486,2.353128908086461,0.2580835257671821,2.0950453823192787,2.611212433853643,0.7792969942092896,2,3.389099511138592,5.76100952139434
487,3.126419898902654,0.39267091824003053,2.611212433853643,3.563485677597184,1.399999976158142,3,10.747625426416025,13.750712666828084
488,2.123330297505645,0.28596480157496157,1.558593988418579,2.611212433853643,4.78541364994565,7,16.9451133691427,31.921766272630784
489,2.5830008220802143,0.4039367332887357,2.0950453823192787,3.2045615852571356,2.958593964576721,5,15.503306643359815,24.008210157477627
490,2.907887009555389,0.2966745757017464,2.611212433853643,3.2045615852571356,1.0475226911596394,2,6.956781695083891,9.569535091595696
491,2.3378909826278687,0.7792969942092896,1.558593988418579,3.117187976837158,1.0475226911596394,2,4.496781984891898,7.693741099659596
492,2.8642002053454005,0.25298777149175766,2.611212433853643,3.117187976837158,1.0475226911596394,2,6.749320688143688,9.425766642356304
493,2.6078152643366934,0.4172948809115529,2.0950453823192787,3.117187976837158,1.7475226792387104,3,9.333968871220328,14.31691730448469
494,2.94852946250932,0.23851915837212612,2.611212433853643,3.117187976837158,1.7475226792387104,3,11.93228576032524,16.187439755369272
495,3.267165088503452,0.14997711166629402,3.117187976837158,3.4171422001697462,0.7792969942092896,2,6.533336723791419,7.998783712253806
496,2.3732310353959063,0.9019471525027254,1.399999976158142,3.4171422001697462,2.784903199215182,4,12.319129585960608,20.763472923158552
497,3.117187976837158,0.0,3.117187976837158,3.117187976837158,1.4792969822883606,3,11.289409790076899,14.486658968230271
498,3.117187976837158,0.0,3.117187976837158,3.117187976837158,1.399999976158142,3,10.684246386075733,13.710108553564304
499,1.5057293176651,0.07476193434995831,1.399999976158142,1.558593988418579,2.149615069487004,3,3.827757290887788,10.16851367900149
500,3.3011550421318105,0.18396706529465234,3.117187976837158,3.485122107426463,1.0475226911596394,2,8.965719850765105,10.863736766480677
501,1.7475226792387104,0.3475227030805683,1.399999976158142,2.0950453823192787,0.7792969942092896,2,1.8691257643260806,4.278343935748737
502,1.399999976158142,0.0,1.399999976158142,1.399999976158142,1.0475226911596394,2,1.612535844675064,4.607245348961103
503,3.0873490557254133,0.47613662187177064,2.611212433853643,3.563485677597184,0.7792969942092896,2,5.833972124951405,7.558552038853458
504,3.097255765728362,1.1851103912520449,1.399999976158142,5.23037859835436,12.152518300189321,13,91.56095320055377,118.24784276931932
505,2.484369214131034,0.7273487201589632,1.558593988418579,3.563485677597184,2.3378909826278687,4,11.333039828501134,18.246949389066756
506,2.9782894558393975,0.5479253706839003,2.0950453823192787,3.563485677597184,3.0378909707069397,5,21.163908358286086,28.4242464301661
507,4.319828025899047,0.6983626054070211,3.2045615852571356,5.123685406090829,4.085413661866579,6,59.87683466315226,55.44372072607277
508,4.802244458052272,0.12646249279653476,4.675781965255737,4.928706950848807,0.699999988079071,2,12.678750103436595,10.560686957264089
509,2.353128908086461,0.2580835257671821,2.0950453823192787,2.611212433853643,0.699999988079071,2,3.044243253886684,5.174800655289607
510,1.558593988418579,0.0,1.558593988418579,1.558593988418579,2.0950453823192787,3,3.9971395421261318,10.258321466212795
511,1.4792969822883606,0.0792970061302185,1.399999976158142,1.558593988418579,1.0475226911596394,2,1.800379516942062,4.868203041033751
512,1.4792969822883606,0.0792970061302185,1.399999976158142,1.558593988418579,0.7792969942092896,2,1.3393794309464786,3.6216647420575683
513,1.7475226792387104,0.3475227030805683,1.399999976158142,2.0950453823192787,0.699999988079071,2,1.6789337344667823,3.8430030223085674
514,1.558593988418579,0.0,1.558593988418579,1.558593988418579,0.7792969942092896,2,1.4868216492597581,3.8158023457240597
515,1.8813893725366542,0.32279538411807507,1.558593988418579,2.2041847566547292,0.699999988079071,2,1.9460109826273515,4.13739125145279
516,1.8813893725366542,0.32279538411807507,1.558593988418579,2.2041847566547292,0.699999988079071,2,1.9460109826273515,4.13739125145279
517,1.8633635802655666,0.3276475466193986,1.399999976158142,2.0950453823192787,1.4792969822883606,3,4.034042398724149,8.659699999394038
518,2.6369398004766857,0.4533232652242969,2.0950453823192787,3.2045615852571356,1.4792969822883606,3,8.078778168447744,12.254778310809105
519,3.2171727179480207,0.14139977690934474,3.117187976837158,3.4171422001697462,1.4792969822883606,3,12.025247039258627,14.951322908057703
520,3.117187976837158,0.0,3.117187976837158,3.117187976837158,0.699999988079071,2,5.3421231930378665,6.855054276782152
521,1.4792969822883606,0.0792970061302185,1.399999976158142,1.558593988418579,1.3056062169268214,2,2.243948231369664,6.067607135650195
522,3.586473922178942,0.16933172200919544,3.4171422001697462,3.755805644188137,0.7792969942092896,2,7.872782206324625,8.780526363388763
523,4.34224554422041,0.603988784372162,3.4171422001697462,4.880874606036668,2.4475226673177817,4,36.244771018782856,33.3880437203973
524,2.791836039562025,0.7390983675420292,1.399999976158142,3.485122107426463,5.053639346896,7,30.936697091580758,44.32451856511461
525,3.310851892713441,0.1062903074563053,3.2045615852571356,3.4171422001697462,1.0475226911596394,2,9.018469226547753,10.8956480311254
526,3.6204638758073,0.1353417683808371,3.485122107426463,3.755805644188137,0.7792969942092896,2,8.022714169761523,8.863741713730093
527,2.134690363580616,0.8211112315288912,1.399999976158142,3.485122107426463,2.7950453703983498,4,10.003420441852915,18.744489809892073
528,2.7571004228644145,0.68559674280264,2.2041847566547292,3.755805644188137,3.117187976837158,5,18.61050009739738,27.000104810201307
529,2.4076985952541863,0.20351383859945682,2.2041847566547292,2.611212433853643,0.7792969942092896,2,3.548110373468464,5.894608869170159
530,2.2041045229923273,0.6107780731424467,1.399999976158142,3.117187976837158,2.526819673448,4,9.641142511965795,17.496706551605502
531,1.7475226792387104,0.3475227030805683,1.399999976158142,2.0950453823192787,0.7792969942092896,2,1.8691257643260806,4.278343935748737
532,1.7475226792387104,0.3475227030805683,1.399999976158142,2.0950453823192787,0.699999988079071,2,1.6789337344667823,3.8430030223085674
533,1.8633635802655666,0.3276475466193986,1.399999976158142,2.0950453823192787,1.4792969822883606,3,4.034042398724149,8.659699999394038
534,3.4643540628418976,1.137799875757944,2.0950453823192787,4.880874606036668,1.558593988418579,3,14.691543341245186,16.96309681371694
535,2.820687820120353,0.6939938111824775,2.0950453823192787,3.755805644188137,1.399999976158142,3,8.748386386812891,12.406032775990951
536,4.1736186998541385,0.7463910380379724,3.117187976837158,4.928706950848807,3.3854136737875082,5,46.315586133253895,44.38890034192396
537,5.274148746860961,0.34544179601215363,4.928706950848807,5.619590542873114,0.699999988079071,2,15.292999068184328,11.598458672434168
538,4.182998356731566,0.6978762493051027,3.485122107426463,4.880874606036668,0.7792969942092896,2,10.709477196844219,10.240957594075837
539,4.904790778442738,0.023916172406069247,4.880874606036668,4.928706950848807,0.699999988079071,2,13.226011231789949,10.786198090177606
540,3.6204638758073,0.1353417683808371,3.485122107426463,3.755805644188137,0.7792969942092896,2,8.022714169761523,8.863741713730093
541,2.820687820120353,0.6939938111824775,2.0950453823192787,3.755805644188137,1.558593988418579,3,9.73941618789663,13.811406024337808
542,3.485122107426463,0.0,3.485122107426463,3.485122107426463,0.7792969942092896,2,7.4341082462987895,8.532393433742152
543,2.3630214022886253,0.699405393289353,1.558593988418579,3.485122107426463,2.3378909826278687,4,10.252964354109498,17.355685977586713
544,2.587441543316193,0.7699298163632325,1.558593988418579,3.485122107426463,3.117187976837158,5,16.390566623185396,25.33864645641955
545,2.3630214022886253,0.699405393289353,1.558593988418579,3.485122107426463,2.3378909826278687,4,10.252964354109498,17.355685977586713
546,3.0141773170116943,0.4029648831580517,2.611212433853643,3.4171422001697462,1.0475226911596394,2,7.474650921431269,9.919324758029514
547,1.7475226792387104,0.3475227030805683,1.399999976158142,2.0950453823192787,0.7792969942092896,2,1.8691257643260806,4.278343935748737
548,2.353128908086461,0.2580835257671821,2.0950453823192787,2.611212433853643,0.699999988079071,2,3.044243253886684,5.174800655289607
549,3.535390785453802,0.39733207387609976,3.117187976837158,4.1900907646385575,2.25859397649765,4,22.171899340630386,25.085656082892577
550,3.117187976837158,0.0,3.117187976837158,3.117187976837158,0.699999988079071,2,5.3421231930378665,6.855054276782152
551,2.1593686380252572,0.6792217708939614,1.399999976158142,3.563485677597184,7.7443092542046665,8,28.36130091565074,52.53628383079075
552,3.0022807687867097,0.20228081647042573,2.799999952316284,3.2045615852571356,0.7792969942092896,2,5.5169048183579745,7.350284990950372
553,3.7870571980328585,0.4225391920504845,3.2045615852571356,4.1900907646385575,2.099999964237213,4,23.65445235823553,24.984520825851327
554,3.0022807687867097,0.20228081647042573,2.799999952316284,3.2045615852571356,0.7792969942092896,2,5.5169048183579745,7.350284990950372
555,3.0022807687867097,0.20228081647042573,2.799999952316284,3.2045615852571356,0.699999988079071,2,4.955534713697112,6.602360132626445
556,3.344841846341799,0.14028026108466363,3.2045615852571356,3.485122107426463,0.7792969942092896,2,6.847689480405649,8.188954569430372
557,3.0022807687867097,0.20228081647042573,2.799999952316284,3.2045615852571356,0.699999988079071,2,4.955534713697112,6.602360132626445
558,3.0141773170116943,0.4029648831580517,2.611212433853643,3.4171422001697462,0.699999988079071,2,4.994885170558778,6.628522008135594
559,3.190774802955019,0.14717365223572187,3.117187976837158,3.485122107426463,3.117187976837158,5,24.925574759925443,31.247049759627703
560,3.344841846341799,0.14028026108466363,3.2045615852571356,3.485122107426463,0.699999988079071,2,6.150905996393224,7.355691275054302
561,3.267165088503452,0.14997711166629402,3.117187976837158,3.4171422001697462,0.7792969942092896,2,6.533336723791419,7.998783712253806
562,3.3011550421318105,0.18396706529465234,3.117187976837158,3.485122107426463,0.7792969942092896,2,6.669982988997624,8.081999062595134
563,3.9467458103679607,0.4616237029414978,3.485122107426463,4.4083695133094585,0.7792969942092896,2,9.533913246203053,9.662556145529111
564,4.0804520363411,0.5953299289146372,3.485122107426463,4.675781965255737,0.699999988079071,2,9.153864270337221,8.973382545670502
565,4.93301580230678,0.5246462889973214,4.4083695133094585,5.457662091304101,0.7792969942092896,2,14.89422450682007,12.077175588900586
566,4.93301580230678,0.5246462889973214,4.4083695133094585,5.457662091304101,0.699999988079071,2,13.378669563328305,10.84826815845363
567,5.453851078586762,0.0038110127173385244,5.450040065869424,5.457662091304101,1.0475226911596394,2,24.47145943875906,17.948021745471102
568,5.095826757211432,0.2238172409138577,4.880874606036668,5.450040065869424,2.25859397649765,4,46.06354488779482,36.1578578570061
569,4.928706950848807,0.0,4.928706950848807,4.928706950848807,0.7792969942092896,2,14.868216492597583,12.066626513501294
570,4.802244458052272,0.12646249279653476,4.675781965255737,4.928706950848807,0.699999988079071,2,12.678750103436595,10.560686957264089
571,5.225057369104896,0.6646143813534522,4.4705789151567235,6.278518742706765,2.1792969703674316,4,46.729208269519205,35.77316379018007
572,4.928706950848807,0.0,4.928706950848807,4.928706950848807,0.7792969942092896,2,14.868216492597583,12.066626513501294
573,5.047082143400926,0.2334659531817872,4.880874606036668,5.450040065869424,2.25859397649765,4,45.186509321220605,35.81198644076129
574,4.802244458052272,0.12646249279653476,4.675781965255737,4.928706950848807,0.699999988079071,2,12.678750103436595,10.560686957264089
575,3.67022653252436,0.5431299268590404,3.117187976837158,4.4083695133094585,1.558593988418579,3,16.489542983157467,17.971144655004228
576,3.3011550421318105,0.18396706529465234,3.117187976837158,3.485122107426463,0.7792969942092896,2,6.669982988997624,8.081999062595134
577,3.7985278389998705,0.6813398621627123,3.117187976837158,4.479867701162583,0.699999988079071,2,7.932654534898158,8.353398865163276
578,3.16140201829298,0.46832294084484677,2.611212433853643,3.755805644188137,1.4792969822883606,3,11.611937914038755,14.692137028885304
579,3.295078413230492,0.193115477604619,3.117187976837158,3.563485677597184,1.558593988418579,3,13.290899869938627,16.13424410972756
580,3.6204638758073,0.1353417683808371,3.485122107426463,3.755805644188137,0.7792969942092896,2,8.022714169761523,8.863741713730093
581,4.048340723513267,0.5708647417067457,3.485122107426463,4.743250978037558,2.1792969703674316,4,28.051779139903832,27.71681640033469
582,3.267165088503452,0.14997711166629402,3.117187976837158,3.4171422001697462,0.7792969942092896,2,6.533336723791419,7.998783712253806
583,3.803616482404152,0.3864742822344056,3.4171422001697462,4.1900907646385575,0.699999988079071,2,7.953922505047586,8.364589376287643
584,3.876788221117871,0.31330254352068665,3.563485677597184,4.1900907646385575,0.7792969942092896,2,9.198924132533715,9.491283617118716
585,3.927319366204732,0.415960669414543,3.485122107426463,4.4705789151567235,2.4475226673177817,4,29.648931200588876,30.19762686551351
586,3.117187976837158,0.0,3.117187976837158,3.117187976837158,0.7792969942092896,2,5.9472865970390325,7.6316046914481195
587,3.362477397230028,0.17344581251311603,3.117187976837158,3.485122107426463,1.558593988418579,3,13.840176401675455,16.464261039288285
588,3.8964849710464478,0.7792969942092896,3.117187976837158,4.675781965255737,0.699999988079071,2,8.347067489121667,8.56881784597769
589,3.2171727179480207,0.14139977690934474,3.117187976837158,3.4171422001697462,1.558593988418579,3,12.669854646525145,15.752781410637153
590,3.3011550421318105,0.18396706529465234,3.117187976837158,3.485122107426463,0.7792969942092896,2,6.669982988997624,8.081999062595134
591,4.240558964313901,0.8010262349897026,3.117187976837158,4.928706950848807,1.399999976158142,3,19.772615559357526,18.650952127540222
592,3.803616482404152,0.3864742822344056,3.4171422001697462,4.1900907646385575,0.7792969942092896,2,8.854954294166411,9.312142099636144
593,3.5788111739850224,0.1386828160666146,3.4171422001697462,3.755805644188137,1.558593988418579,3,15.678353327454943,17.523532329868107
594,4.408907919018407,0.7015560866697723,3.4171422001697462,4.928706950848807,1.399999976158142,3,21.37371267081392,19.391389490005526
595,3.563485677597184,0.0,3.563485677597184,3.563485677597184,0.7792969942092896,2,7.772181210548409,8.724245768024636
596,2.3630666206742656,0.9502952405086545,1.399999976158142,3.485122107426463,8.156383348311323,9,35.77168864145878,60.55129944876775
597,2.4425610417923025,1.0425610656341604,1.399999976158142,3.485122107426463,3.3905094280629324,4,15.887138791785935,26.017181998658703
598,3.2613867594038424,0.48008209178715244,2.611212433853643,3.755805644188137,1.558593988418579,3,13.020494715041265,15.96927402430654
599,2.0354192641103546,0.49626965781296245,1.399999976158142,2.611212433853643,1.4792969822883606,3,4.813411749984954,9.459302729138333
600,3.267165088503452,0.14997711166629402,3.117187976837158,3.4171422001697462,0.7792969942092896,2,6.533336723791419,7.998783712253806
601,4.094338310021347,0.5182791487141818,3.4171422001697462,4.675781965255737,1.558593988418579,3,20.520612912751297,20.047794157629646
602,4.675781965255737,0.0,4.675781965255737,4.675781965255737,0.7792969942092896,2,13.381394843337821,11.447407037172178
603,4.778328285646203,0.10254632039046552,4.675781965255737,4.880874606036668,0.7792969942092896,2,13.974775830258109,11.69846439579085
604,5.815496896657332,0.749469877106597,4.675781965255737,6.576979450000576,2.25859397649765,4,59.993155243671815,41.2643365200006
605,4.904790778442738,0.023916172406069247,4.880874606036668,4.928706950848807,0.7792969942092896,2,14.724272819770315,12.00807413395541
606,5.250232574454891,0.3693579684182229,4.880874606036668,5.619590542873114,0.7792969942092896,2,16.87135512079751,12.853796384476693
607,4.251629707703459,0.5492105221072086,3.4171422001697462,4.928706950848807,2.6061166795782187,4,36.99939332942542,34.809610312381466
608,5.075565909278046,0.14685895842923946,4.928706950848807,5.222424867707286,0.699999988079071,2,14.163052252865178,11.161752211295584
609,5.055969463607014,0.4177992955639061,4.479867701162583,5.457662091304101,1.4792969822883606,3,29.699841885309894,23.496852264706146
610,4.3399338148185045,0.13993388634407822,4.199999928474426,4.479867701162583,0.7792969942092896,2,11.52813610914859,10.625172273168129
611,4.5676621267875746,0.12416006741961946,4.479867701162583,4.743250978037558,1.399999976158142,3,22.94065704261131,20.089626952110333
612,5.410853089067217,0.7132631711995264,4.479867701162583,6.475503965447826,2.25859397649765,4,51.93492776756906,38.39315310371672
613,4.1178366726753595,0.3620310284872228,3.755805644188137,4.479867701162583,0.7792969942092896,2,10.378417002925275,10.081426562440532
614,4.782268028430323,0.2642814875100438,4.479867701162583,5.123685406090829,1.399999976158142,3,25.14697417400751,21.033512989661066
615,4.3399338148185045,0.13993388634407822,4.199999928474426,4.479867701162583,0.7792969942092896,2,11.52813610914859,10.625172273168129
616,4.474372869224855,0.22181534451938326,4.199999928474426,4.743250978037558,1.399999976158142,3,22.013153173398536,19.67931937439279
617,3.586473922178942,0.16933172200919544,3.4171422001697462,3.755805644188137,0.7792969942092896,2,7.872782206324625,8.780526363388763
618,4.1178366726753595,0.3620310284872228,3.755805644188137,4.479867701162583,0.699999988079071,2,9.322365968700563,9.055595653475805
619,3.586473922178942,0.16933172200919544,3.4171422001697462,3.755805644188137,0.7792969942092896,2,7.872782206324625,8.780526363388763
620,4.080196589103652,0.663054388933906,3.4171422001697462,4.743250978037558,0.699999988079071,2,9.152718193321164,8.972820787864885
621,3.6204638758073,0.1353417683808371,3.485122107426463,3.755805644188137,0.7792969942092896,2,8.022714169761523,8.863741713730093
622,4.318340125112403,0.5625344809242656,3.755805644188137,4.880874606036668,0.699999988079071,2,10.252307067419935,9.496525767203735
623,4.541747365329418,0.20407092293070445,4.1900907646385575,4.675781965255737,2.25859397649765,4,36.59097592525417,32.226341962197786
624,4.802244458052272,0.12646249279653476,4.675781965255737,4.928706950848807,0.699999988079071,2,12.678750103436595,10.560686957264089
625,4.33033483989764,0.140244075259083,4.1900907646385575,4.4705789151567235,0.699999988079071,2,10.30934022484618,9.522903522250369
626,4.675754362926217,0.1450614352825037,4.4705789151567235,4.880874606036668,2.526819673448,4,43.38778770442468,37.117251537800115
627,4.835000063370298,0.0648764004064437,4.743250978037558,4.880874606036668,1.399999976158142,3,25.704601648512376,21.26544058871814
628,3.8017531092779477,0.4043933878546847,3.4171422001697462,4.4705789151567235,2.25859397649765,4,25.638692081764958,26.975651858291677
629,3.4517502237304734,0.3927864506396851,3.117187976837158,4.1900907646385575,3.117187976837158,5,29.169675457894822,33.802765052182416
630,4.706257816172922,0.5161670515343642,4.1900907646385575,5.222424867707286,0.7792969942092896,2,13.556398044554369,11.52201904278868
631,3.4395344949522904,0.5106161251761653,2.799999952316284,4.1900907646385575,2.1792969703674316,4,20.24909580295283,23.54864686796369
632,3.5788111739850224,0.1386828160666146,3.4171422001697462,3.755805644188137,1.826819685368929,3,18.376514156727335,20.53923860561216
633,2.4878680942941624,0.9292741058755836,1.558593988418579,3.4171422001697462,1.0475226911596394,2,5.092230124066531,8.187299215332807
634,5.517636962059188,0.29521209435190254,5.222424867707286,5.812849056411091,0.7792969942092896,2,18.63370119917218,13.508464820938899
635,4.715219666073315,0.42660820204709066,4.1900907646385575,5.222424867707286,2.799999952316284,5,48.893571830500576,41.477237790041364
636,5.223994299937583,0.2908337899564767,4.928706950848807,5.619590542873114,1.558593988418579,3,33.40629154310746,25.579117912518864
637,5.850974886085193,0.514884410323856,5.123685406090829,6.426247641702511,2.526819673448,4,67.93922664547395,46.44643189773193
638,5.603996113486779,0.4653974873287887,5.123685406090829,6.278518742706765,2.6061166795782187,4,64.28052098491872,45.88191689156879
639,5.146358378786837,0.6664906776242541,4.479867701162583,5.812849056411091,0.7792969942092896,2,16.210370258165195,12.599488076838135
640,5.635255573857596,0.17759348255349483,5.457662091304101,5.812849056411091,0.699999988079071,2,17.458830493633975,12.392574047308088
641,3.251174486630401,1.6131879923330652,1.399999976158142,6.612554269964187,9.635680330599683,11,79.99315412402115,98.41754658566857
642,6.594766859982382,0.017787409981805613,6.576979450000576,6.612554269964187,0.7792969942092896,2,26.61900245068747,16.145530549207972
643,6.7913992424085565,0.17884497244436925,6.612554269964187,6.970244214852926,0.699999988079071,2,25.357500206873194,14.935066722939531
644,6.501613545851543,0.07536590414903266,6.426247641702511,6.576979450000576,0.7792969942092896,2,25.87230877260834,15.917469465170889
645,6.576979450000576,0.0,6.576979450000576,6.576979450000576,0.699999988079071,2,23.781589795539702,14.46353297974049
646,6.352383192204638,0.07386444949787307,6.278518742706765,6.426247641702511,0.7792969942092896,2,24.698254330507634,15.552118682522954
647,6.426247641702511,0.0,6.426247641702511,6.426247641702511,0.699999988079071,2,22.704023570410936,14.132056426257448
648,6.0349370900745,0.24358165263226494,5.791355437442235,6.278518742706765,0.7792969942092896,2,22.29145297158654,14.774936433553682
649,6.352383192204638,0.07386444949787307,6.278518742706765,6.426247641702511,0.699999988079071,2,22.185094855230634,13.969620020690943
650,5.705472990157674,0.08588244728456029,5.619590542873114,5.791355437442235,0.7792969942092896,2,19.923984262039607,13.968331317252629
651,6.108801539572372,0.317446102130138,5.791355437442235,6.426247641702511,0.699999988079071,2,20.516342771534006,13.433955998492097
652,6.022919092287813,0.4033285494146983,5.619590542873114,6.426247641702511,0.699999988079071,2,19.9435273174892,13.245090635885417
653,6.7736118324267505,0.19663238242617487,6.576979450000576,6.970244214852926,0.7792969942092896,2,28.08235294341506,16.58338483996307
654,6.332899403618684,0.2440800463818924,6.088819357236791,6.576979450000576,0.7792969942092896,2,24.546979582677793,15.504417814469877
655,5.644499701025507,0.2642282816293829,5.457662091304101,6.018174920468318,1.4792969822883606,3,37.01656892488273,26.231957399630986
656,5.10045653467083,0.35720555663327147,4.743250978037558,5.457662091304101,0.699999988079071,2,14.30230436105043,11.216489554477471
657,1.558593988418579,0.0,1.558593988418579,1.558593988418579,0.7792969942092896,2,1.4868216492597581,3.8158023457240597
658,2.6832557399815586,0.8337194379665465,1.558593988418579,3.485122107426463,2.3378909826278687,4,13.220207488591619,19.707711481399798
659,2.521858047922521,0.9632640595039419,1.558593988418579,3.485122107426463,1.0475226911596394,2,5.232323589531203,8.29915639992748
660,1.558593988418579,0.0,1.558593988418579,1.558593988418579,0.7792969942092896,2,1.4868216492597581,3.8158023457240597
661,2.6832557399815586,0.8337194379665465,1.558593988418579,3.485122107426463,2.3378909826278687,4,13.220207488591619,19.707711481399798
662,2.415966950833257,0.8006315930398606,1.558593988418579,3.485122107426463,1.558593988418579,3,7.145043156677389,11.829703472082832
663,1.826819685368929,0.2682256969503498,1.558593988418579,2.0950453823192787,1.0475226911596394,2,2.7456469103337895,6.011861887243244
664,4.606914946597141,0.1363360314404174,4.4705789151567235,4.743250978037558,0.7792969942092896,2,12.990123235182011,11.278804480449164
665,5.10045653467083,0.35720555663327147,4.743250978037558,5.457662091304101,0.699999988079071,2,14.30230436105043,11.216489554477471
666,3.4511321537981043,0.03398995362835833,3.4171422001697462,3.485122107426463,0.7792969942092896,2,7.289807539197704,8.449178083400822
667,3.140567912581055,0.25597855525849034,2.799999952316284,3.4171422001697462,1.7475226792387104,3,13.53720732837429,17.241731693359657
668,3.518803037988523,0.13961956553521335,3.4171422001697462,3.755805644188137,2.7950453703983498,4,27.18120210809827,30.898236490822224
669,4.775997605618112,0.21596362712636324,4.4705789151567235,4.928706950848807,1.558593988418579,3,27.922292932677326,23.385516692748517
670,4.342256297518472,0.5864506533303349,3.755805644188137,4.928706950848807,0.699999988079071,2,10.366181805412864,9.549120176381082
671,4.607344145450038,0.19341524354188572,4.4705789151567235,4.880874606036668,1.7475226792387104,3,29.13493196157735,25.29433968187458
672,3.6973261749478468,0.4927645896907109,3.2045615852571356,4.1900907646385575,0.7792969942092896,2,8.366973880069667,9.051918585665696
673,3.6973261749478468,0.4927645896907109,3.2045615852571356,4.1900907646385575,0.699999988079071,2,7.515596312865708,8.13084478593152
674,3.0022807687867097,0.20228081647042573,2.799999952316284,3.2045615852571356,0.7792969942092896,2,5.5169048183579745,7.350284990950372
675,3.310851892713441,0.1062903074563053,3.2045615852571356,3.4171422001697462,0.699999988079071,2,6.026531362376784,7.280943464296956
676,1.452864646911621,0.07476193434995831,1.399999976158142,1.558593988418579,1.558593988418579,3,2.5838850565170035,7.113904415004141
677,1.6530583338286449,0.26326702629073134,1.399999976158142,2.0950453823192787,2.3378909826278687,4,5.017535987181279,12.141219422209197
678,2.756581164590035,0.608236947308036,2.0950453823192787,3.563485677597184,1.4792969822883606,3,8.828497967246474,12.810793428691904
679,3.38402363142716,0.17946204617002426,3.2045615852571356,3.563485677597184,0.699999988079071,2,6.295854580760529,7.44185651931201
680,2.5002587357469883,0.6757705341898381,1.558593988418579,3.4171422001697462,3.3061166676572897,5,16.232221605487783,25.96886693910608
681,1.4792969822883606,0.0792970061302185,1.399999976158142,1.558593988418579,1.0475226911596394,2,1.800379516942062,4.868203041033751
682,5.635255573857596,0.17759348255349483,5.457662091304101,5.812849056411091,0.7792969942092896,2,19.43659193971525,13.796422671499169
683,5.489637959343414,0.2084021003984119,5.23037859835436,5.812849056411091,2.099999964237213,4,49.70459920580496,36.21703257950356
684,4.725813383004979,0.6070817981810229,3.755805644188137,5.812849056411091,5.83293634110529,8,102.31286680087324,86.59915955954745
685,5.9508342068239415,0.1379851504128502,5.812849056411091,6.088819357236791,1.0475226911596394,2,29.13459747461413,19.583538349097275
686,5.440719490753253,0.6733643947659188,4.4705789151567235,6.278518742706765,2.3378909826278687,4,54.35341152368287,39.960458623944085
687,4.826109400262817,0.939955553293491,3.485122107426463,5.791355437442235,2.3378909826278687,4,42.76696804525639,35.44633119417261
688,4.397409511991939,0.9175530897962316,3.4171422001697462,5.791355437442235,2.3378909826278687,4,35.50650782725651,32.29765863782177
689,4.797132160623776,0.32655324546705256,4.4705789151567235,5.123685406090829,0.7792969942092896,2,14.084980476338508,11.744500676426663
690,3.1870959912312538,1.11254248744197,2.0950453823192787,5.123685406090829,3.842568061557989,5,30.65502948477632,38.473933096610025
691,4.3770828649840015,0.1322233821825788,4.1900907646385575,4.4705789151567235,1.558593988418579,3,23.452676620917597,21.432243660302117
692,2.9089679068364034,0.7110213231535163,1.558593988418579,3.485122107426463,5.132936353026219,7,34.11407660685099,46.908838735111594
693,2.7730887680586918,0.6784692265820133,2.0950453823192787,3.485122107426463,2.526819673448,4,15.2613050935091,22.01343897720637
694,3.72886764684067,0.564735275269148,3.117187976837158,4.625334766167641,2.3378909826278687,4,25.531014639190317,27.387418441436814
695,3.117187976837158,0.0,3.117187976837158,3.117187976837158,0.7792969942092896,2,5.9472865970390325,7.6316046914481195
696,3.107191584349868,0.5631642647843336,2.0950453823192787,4.1900907646385575,9.30260160294095,13,70.5391735979701,90.80762699443181
697,3.117187976837158,0.0,3.117187976837158,3.117187976837158,0.7792969942092896,2,5.9472865970390325,7.6316046914481195
698,3.4438144821553758,0.22717894361868238,3.117187976837158,3.755805644188137,2.3378909826278687,4,21.77677847539372,25.293788138975845
